Reservation_id,Age,Adults,Children,Babies,Visted_Previously,Previous_Cancellations,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,stay_nights,Lead_Days,Revenue,Expected_checkin_year,Expected_checkin_month,Gender_M,Ethnicity_Asian American,Ethnicity_Latino,Ethnicity_caucasian,Educational_Level_Grad,Educational_Level_High-School,Educational_Level_Mid-School,Income_50K -- 100K,Income_<25K,Income_>100K,Country_region_North,Country_region_South,Country_region_West,Hotel_Type_City Hotel,Hotel_Type_Resort,Meal_Type_FB,Meal_Type_HB,Deposit_type_Non-Refundable,Deposit_type_Refundable,Booking_channel_Direct,Booking_channel_Online
9060529,46,1,1,0,1,1,1,1,1,5,244,1,322,244,2016,7,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
87007675,30,3,1,0,0,0,1,1,0,0,140,4,14,560,2016,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
31778738,67,2,1,1,1,1,0,1,1,25,189,1,9,189,2016,7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
88021081,30,2,3,1,1,0,1,1,1,15,126,2,22,252,2016,6,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
28538809,46,5,1,0,0,0,1,1,1,15,246,2,142,492,2016,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7408033,29,1,1,2,0,0,1,1,1,5,247,1,13,247,2016,6,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
72946952,35,2,2,2,1,0,1,1,1,10,173,3,20,519,2016,6,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
13202744,22,2,1,1,0,0,1,1,0,0,165,1,15,165,2016,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
45402350,57,2,2,1,0,0,1,1,1,5,216,3,20,648,2016,6,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
99826903,45,3,2,0,0,0,1,1,1,20,169,1,21,169,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
43039724,33,2,3,0,0,0,1,1,0,0,214,3,37,642,2016,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
67738972,50,3,2,0,0,0,1,1,1,20,104,1,134,104,2016,6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
70812802,62,1,2,0,0,0,0,1,1,25,100,2,270,200,2016,7,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
25086406,39,1,2,1,1,0,1,1,1,5,208,1,208,208,2016,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
88625663,57,1,2,0,0,0,0,1,1,10,123,1,308,123,2016,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
13829922,50,2,2,0,0,0,0,1,1,5,230,4,237,920,2016,3,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4667622,41,2,3,0,0,0,0,1,1,10,100,3,144,300,2016,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22234550,44,2,1,0,1,0,1,1,0,0,168,1,112,168,2016,7,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
4447634,70,2,1,0,0,0,0,1,1,20,168,1,190,168,2016,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
48919751,37,5,3,1,0,0,0,1,1,10,178,2,239,356,2016,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
69433838,68,5,1,0,0,0,1,1,1,25,210,3,139,630,2016,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
60131463,31,3,1,0,1,1,1,1,1,20,196,2,252,392,2016,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8849138,32,2,2,0,0,0,1,1,0,0,203,1,1,203,2016,7,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
90219842,57,1,2,0,0,0,1,1,1,5,136,1,21,136,2016,6,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
25079572,48,3,1,0,1,1,1,1,1,20,225,4,7,900,2016,6,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
53912798,57,3,1,0,0,0,1,1,1,5,132,1,179,132,2016,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
25809137,20,1,2,0,1,1,1,1,1,15,196,1,290,196,2015,9,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
35637416,47,3,2,0,0,0,1,1,1,25,134,1,179,134,2016,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
14078335,36,2,1,0,0,0,0,1,1,10,248,2,325,496,2015,11,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
17205203,53,2,2,1,1,0,1,1,1,5,225,1,184,225,2016,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
34534637,57,5,1,0,1,1,1,1,1,10,130,1,226,130,2016,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
68820960,66,1,1,0,0,0,1,1,1,10,162,1,179,162,2016,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
1045358,35,1,2,1,0,0,0,1,1,25,246,1,119,246,2016,5,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
68671562,64,1,2,0,0,0,1,1,1,5,153,3,124,459,2016,6,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
15304551,58,2,3,0,0,0,1,1,1,15,106,1,261,106,2015,10,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
87988568,33,4,3,0,0,0,1,1,1,30,137,2,288,274,2016,7,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
16690491,40,1,1,0,1,1,1,1,1,25,230,3,259,690,2015,10,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
67081324,45,2,1,1,1,0,1,1,0,0,249,1,261,249,2015,10,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
59740110,50,2,3,0,1,0,1,1,1,15,248,1,302,248,2016,7,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10291532,62,3,2,0,1,0,1,1,1,20,230,1,206,230,2015,12,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
91761005,20,5,1,1,0,0,0,1,0,0,194,2,354,388,2016,7,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
92545190,58,3,3,2,0,0,0,1,1,5,232,4,288,928,2016,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10776823,38,4,1,1,1,1,0,1,0,0,246,1,148,246,2016,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
95344389,26,1,1,0,0,0,1,1,1,30,148,1,145,148,2016,6,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
23570636,56,1,1,1,0,0,1,1,0,0,144,3,289,432,2016,7,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
59306223,63,2,1,1,0,0,1,1,1,20,237,2,290,474,2016,7,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
16143369,37,2,1,0,1,0,1,1,0,0,147,1,34,147,2016,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
97259705,24,4,1,2,1,1,1,1,1,5,149,1,186,149,2016,6,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
37358117,37,4,1,0,0,0,1,1,1,5,108,1,145,108,2016,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
96495974,19,3,2,1,0,0,1,1,1,10,161,1,6,161,2016,7,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
6352238,38,1,3,0,0,0,0,1,1,10,244,2,157,488,2016,3,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
96606154,20,5,2,0,0,0,1,1,1,10,211,1,132,211,2016,6,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
68970554,70,1,2,0,0,0,1,1,1,5,150,1,143,150,2016,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
77418323,40,1,1,0,0,0,1,1,1,15,235,1,25,235,2016,6,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
83885141,33,3,2,1,1,1,1,1,1,40,193,2,274,386,2016,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8673240,31,1,1,0,0,0,1,1,0,0,123,3,291,369,2016,6,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
10358133,57,2,2,0,0,0,0,1,0,0,241,3,270,723,2016,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
78398345,19,2,3,1,0,0,1,1,0,0,166,1,274,166,2015,10,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
8984658,33,2,1,1,0,0,1,1,0,0,172,3,100,516,2016,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
80774712,67,1,1,0,1,1,0,1,0,0,110,2,124,220,2016,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
47215298,37,3,1,0,0,0,1,1,1,20,121,1,244,121,2015,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30708581,27,2,1,1,0,0,1,1,1,5,109,1,423,109,2016,7,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
18382754,21,2,1,0,1,1,0,1,1,5,149,2,163,298,2016,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14776677,68,2,1,1,0,0,1,1,1,10,105,2,175,210,2016,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
26721959,51,2,2,1,0,0,1,1,1,20,127,2,282,254,2016,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
73963659,24,2,3,0,1,1,0,1,1,10,195,3,137,585,2016,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
49908515,34,2,1,0,0,0,1,1,1,20,138,1,11,138,2016,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
73889863,66,1,1,1,1,0,1,1,1,25,221,1,23,221,2016,6,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
44738050,65,3,2,0,0,0,0,1,1,25,191,4,130,764,2016,3,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
26370388,19,2,1,1,0,0,1,1,1,15,199,4,137,796,2016,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
90455072,30,5,1,0,0,0,0,1,1,20,247,1,23,247,2016,6,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
66853904,67,1,3,0,1,1,1,1,1,5,243,2,132,486,2016,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
80216281,30,1,3,1,1,0,0,1,0,0,247,3,138,741,2016,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
40338913,25,2,3,0,0,0,0,1,1,5,231,1,308,231,2016,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
13572569,46,5,2,0,1,0,1,1,0,0,152,3,41,456,2016,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
61778092,35,1,3,2,0,0,0,1,1,15,114,1,28,114,2016,6,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
34146896,18,2,3,0,0,0,1,1,1,5,222,1,99,222,2016,4,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
8461001,49,1,3,2,0,0,1,1,0,0,128,1,243,128,2015,12,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
98274004,64,2,3,0,0,0,1,1,1,10,224,1,276,224,2015,10,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
58437006,57,2,2,0,0,0,1,1,0,0,148,4,273,592,2015,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
18478082,52,2,1,0,0,0,1,1,0,0,145,2,275,290,2015,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
8377540,66,5,2,1,0,0,1,1,1,5,248,4,273,992,2015,10,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
12290304,70,2,1,1,0,0,0,1,0,0,164,3,215,492,2016,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
4763278,27,2,2,0,0,0,1,1,1,20,207,2,242,414,2015,12,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
14373605,50,1,1,1,1,1,0,1,1,5,134,1,243,134,2015,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
63284324,53,1,2,1,1,0,1,1,1,5,242,2,275,484,2015,10,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
34162724,62,2,2,1,0,0,1,1,1,10,115,4,294,460,2016,7,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
19900198,29,1,2,0,0,0,1,1,1,5,247,3,97,741,2016,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
25329010,37,2,1,0,0,0,1,1,1,20,242,2,88,484,2016,4,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
70576943,48,1,1,0,0,0,1,1,0,0,222,2,86,444,2016,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
56310785,61,3,1,1,0,0,1,1,1,10,118,1,25,118,2016,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
22493538,67,4,1,1,0,0,0,1,1,10,196,2,21,392,2016,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
8091497,48,2,1,0,0,0,0,1,1,25,121,3,79,363,2016,6,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
15527984,65,2,2,0,0,0,1,1,1,25,217,1,22,217,2016,6,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1403255,38,2,1,1,1,1,1,1,0,0,239,2,78,478,2016,6,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
61048192,68,1,1,0,0,0,1,1,1,10,196,3,92,588,2016,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
39808940,60,2,2,1,1,0,0,1,1,10,215,2,72,430,2016,5,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
56402774,30,4,2,0,0,0,1,1,1,10,197,1,258,197,2016,7,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
52166894,18,2,2,0,0,0,0,1,1,20,243,1,216,243,2016,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
26727133,31,5,2,0,0,0,1,1,1,5,142,1,27,142,2016,6,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
60961898,26,1,1,2,0,0,1,1,0,0,178,1,101,178,2016,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
19367854,70,1,1,0,0,0,1,1,1,20,204,1,34,204,2016,6,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
4638293,49,2,2,0,0,0,1,1,1,10,168,1,49,168,2016,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
13162307,42,3,2,0,0,0,1,1,0,0,181,1,73,181,2016,6,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
44899762,27,2,1,0,1,1,1,1,1,20,108,2,277,216,2015,10,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
60080291,32,2,1,0,1,0,1,1,1,5,164,1,71,164,2016,5,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
2878433,42,2,1,0,1,1,0,1,1,20,172,2,8,344,2016,7,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
10865390,69,2,1,1,1,0,1,1,1,5,222,2,295,444,2016,3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1
80389746,28,1,2,0,1,0,1,1,1,25,121,1,71,121,2016,6,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
42324389,25,1,1,0,0,0,1,1,1,10,165,1,15,165,2016,6,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
48338214,67,4,2,1,0,0,1,1,0,0,240,1,330,240,2015,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23240276,54,1,2,0,0,0,0,1,1,25,133,1,310,133,2016,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
88520851,25,2,2,2,1,1,1,1,0,0,166,3,245,498,2016,7,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
95404128,33,4,1,1,1,1,0,1,1,15,239,1,62,239,2016,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
50637982,49,1,2,1,1,0,0,1,0,0,225,2,0,450,2016,7,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
54704638,54,5,1,0,1,1,1,1,1,5,223,1,66,223,2016,6,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
98931577,68,1,1,1,1,0,1,1,1,5,225,1,24,225,2016,6,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4057172,68,3,2,0,1,0,1,1,0,0,229,1,53,229,2016,6,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0
92577324,21,5,1,0,1,0,0,1,1,30,217,2,21,434,2016,6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
46606098,21,1,2,0,0,0,1,1,1,20,235,1,0,235,2016,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
23215844,31,1,1,0,1,1,1,1,0,0,146,1,332,146,2015,10,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
36606140,63,2,1,1,0,0,1,1,1,5,162,1,332,162,2015,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
47137902,42,3,1,0,0,0,0,1,0,0,145,2,331,290,2015,10,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
71073203,54,2,1,0,0,0,0,1,1,15,115,1,332,115,2015,10,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
31238997,45,1,2,0,0,0,0,1,1,25,142,2,331,284,2015,10,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
71994330,24,2,3,1,0,0,1,1,1,15,222,2,331,444,2015,10,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
69807060,69,3,1,0,0,0,1,1,0,0,100,2,49,200,2016,6,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
31631632,68,4,2,1,0,0,1,1,1,20,170,1,65,170,2016,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
12607452,21,2,3,1,0,0,1,1,1,25,181,2,214,362,2016,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
50515881,28,1,1,0,0,0,1,1,1,10,148,1,65,148,2016,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
65069265,53,3,1,0,0,0,1,1,1,10,111,4,301,444,2015,9,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1
22437459,22,2,1,1,0,0,1,1,1,20,146,3,302,438,2015,9,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
80429171,52,1,2,1,1,1,0,1,0,0,189,4,139,756,2016,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
45116512,63,2,2,1,0,0,1,1,1,40,179,1,171,179,2016,5,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
68330818,36,2,2,1,0,0,1,1,1,15,207,1,190,207,2016,5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
17710895,21,1,2,1,1,1,1,1,1,25,118,1,137,118,2016,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
75339958,37,2,2,0,0,0,1,1,1,30,148,1,82,148,2016,4,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
44678230,21,1,1,0,0,0,1,1,1,20,120,3,55,360,2016,6,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
88251789,33,1,1,0,1,0,0,1,1,20,203,4,99,812,2016,6,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
63336592,58,2,1,0,0,0,0,1,1,20,106,2,33,212,2016,6,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
17529029,33,1,1,1,0,0,1,1,0,0,134,3,17,402,2016,6,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
29937347,55,3,1,0,1,0,0,1,1,25,248,2,17,496,2016,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
98979366,69,2,2,0,0,0,0,1,1,15,242,1,18,242,2016,6,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
55605460,20,2,2,0,0,0,1,1,0,0,139,1,65,139,2016,6,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
79511964,29,2,3,0,0,0,1,1,1,30,150,3,63,450,2016,6,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
18129196,46,2,1,0,0,0,0,1,1,40,132,1,16,132,2016,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
81536059,45,2,1,1,1,0,1,1,1,25,139,2,150,278,2016,6,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
55016808,63,2,1,1,1,1,1,1,1,20,157,1,176,157,2016,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
57040425,23,2,2,0,0,0,0,1,0,0,138,1,19,138,2016,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
80754934,27,2,2,0,0,0,1,1,1,5,237,1,143,237,2016,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
42809110,67,2,1,0,1,0,1,1,1,20,116,3,152,348,2016,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
61428265,21,2,1,0,0,0,1,1,1,25,133,1,176,133,2016,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
46516966,62,1,2,0,0,0,1,1,1,5,169,1,108,169,2016,3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
24958004,47,3,1,0,0,0,1,1,1,30,220,1,108,220,2016,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
48833543,22,2,2,0,0,0,1,1,1,10,105,4,109,420,2016,5,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
33210423,27,2,2,0,0,0,1,1,1,5,221,3,141,663,2016,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21489172,52,5,1,0,0,0,0,1,1,10,134,1,143,134,2016,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
46512683,19,2,3,0,0,0,0,1,0,0,121,3,141,363,2016,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
83476911,57,2,1,0,0,0,0,1,1,5,214,3,231,642,2016,2,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
5888239,21,2,3,1,1,0,1,1,1,5,119,3,106,357,2016,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
96102440,50,3,1,1,0,0,0,1,0,0,171,2,106,342,2016,4,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1
16781184,55,4,2,0,1,1,1,1,1,25,219,1,104,219,2016,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
67530830,68,1,3,0,0,0,1,1,1,30,109,3,159,327,2016,6,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
31476478,42,3,2,0,1,0,0,1,1,30,189,3,278,567,2016,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
92965246,31,3,1,1,1,1,1,1,1,30,208,1,163,208,2016,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
38724376,28,2,2,0,1,0,0,1,1,10,206,1,164,206,2016,5,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0
87923715,28,2,2,0,1,0,1,1,0,0,231,1,202,231,2015,12,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
24620197,32,1,2,0,0,0,1,1,1,5,150,4,142,600,2016,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
43173509,19,5,1,0,0,0,1,1,1,30,159,3,260,477,2016,2,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
68296179,62,2,1,0,1,1,1,1,1,10,244,1,136,244,2016,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1687316,57,2,1,0,0,0,0,1,0,0,100,1,20,100,2016,6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22272017,49,1,3,0,0,0,0,1,1,10,222,1,106,222,2016,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
